State Code,District Code,India/States,Division,Group,Class,NIC Name,Main Workers - Total -  Persons,Main Workers - Total - Males,Main Workers - Total - Females,Main Workers - Rural -  Persons,Main Workers - Rural - Males,Main Workers - Rural - Females,Main Workers - Urban -  Persons,Main Workers - Urban - Males,Main Workers - Urban - Females,Marginal Workers - Total -  Persons,Marginal Workers - Total - Males,Marginal Workers - Total - Females,Marginal Workers - Rural -  Persons,Marginal Workers - Rural - Males,Marginal Workers - Rural - Females,Marginal Workers - Urban -  Persons,Marginal Workers - Urban - Males,Marginal Workers - Urban - Females
`18,`309,District - Tinsukia,`23,`231,`0000,Manufacture of glass and glass products,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`23,`231,`2310,Manufacture of glass and glass products,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`23,`239,`0000,Manufacture of non-metallic mineral products n.e.c.,8,8,0,8,8,0,0,0,0,4,0,4,4,0,4,0,0,0
`18,`309,District - Tinsukia,`23,`239,`2392,Manufacture of clay building materials,8,8,0,8,8,0,0,0,0,4,0,4,4,0,4,0,0,0
`18,`309,District - Tinsukia,`24,`000,`0000,Manufacture of basic metals,28,28,0,26,26,0,2,2,0,12,4,8,12,4,8,0,0,0
`18,`309,District - Tinsukia,`24,`241,`0000,Manufacture of basic iron and steel,18,18,0,16,16,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`24,`241,`2410,Manufacture of basic iron and steel,18,18,0,16,16,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`24,`242,`0000,Manufacture of basic precious and other non-ferrous metals,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`24,`242,`2420,Manufacture of basic precious and other non-ferrous metals,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`24,`243,`0000,Casting of metals,8,8,0,8,8,0,0,0,0,12,4,8,12,4,8,0,0,0
`18,`309,District - Tinsukia,`24,`243,`2431,Casting of iron and steel,8,8,0,8,8,0,0,0,0,12,4,8,12,4,8,0,0,0
`18,`309,District - Tinsukia,`25,`000,`0000,"Manufacture of fabricated metal products, except machinery and equipment",4,4,0,2,2,0,2,2,0,6,6,0,6,6,0,0,0,0
`18,`309,District - Tinsukia,`25,`251,`0000,"Manufacture of structural metal products, tanks, reservoirs and steam",2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`25,`251,`2511,Manufacture of structural metal products,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`25,`259,`0000,Manufacture of other fabricated metal products; metalworking service,2,2,0,2,2,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`309,District - Tinsukia,`25,`259,`2593,"Manufacture of cutlery, hand tools and general hardware",0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0
`18,`309,District - Tinsukia,`25,`259,`2599,Manufacture of other fabricated metal products n.e.c.,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`26,`000,`0000,"Manufacture of computer, electronic and optical products",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`26,`265,`0000,"Manufacture of measuring, testing, navigating and control equipment;",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`26,`265,`2652,Manufacture of watches and clocks,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`27,`000,`0000,Manufacture of electrical equipment,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`27,`274,`0000,Manufacture of electric lighting equipment,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`27,`274,`2740,Manufacture of electric lighting equipment,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`30,`000,`0000,Manufacture of other transport equipment,2,2,0,0,0,0,2,2,0,8,8,0,8,8,0,0,0,0
`18,`309,District - Tinsukia,`30,`309,`0000,Manufacture of transport equipment n.e.c.,2,2,0,0,0,0,2,2,0,8,8,0,8,8,0,0,0,0
`18,`309,District - Tinsukia,`30,`309,`3099,Manufacture of other transport equipment n.e.c.,2,2,0,0,0,0,2,2,0,8,8,0,8,8,0,0,0,0
`18,`309,District - Tinsukia,`31,`000,`0000,Manufacture of furniture,90,90,0,78,78,0,12,12,0,26,26,0,24,24,0,2,2,0
`18,`309,District - Tinsukia,`31,`310,`0000,Manufacture of furniture,90,90,0,78,78,0,12,12,0,26,26,0,24,24,0,2,2,0
`18,`309,District - Tinsukia,`31,`310,`3100,Manufacture of furniture,90,90,0,78,78,0,12,12,0,26,26,0,24,24,0,2,2,0
`18,`309,District - Tinsukia,`32,`000,`0000,Other manufacturing,18,16,2,12,12,0,6,4,2,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`32,`321,`0000,"Manufacture of jewellery, bijouterie and related articles",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`32,`321,`3211,Manufacture of jewellery and related articles,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`32,`324,`0000,Manufacture of games and toys,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`32,`324,`3240,Manufacture of games and toys,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`32,`329,`0000,Other manufacturing n.e.c.,16,14,2,10,10,0,6,4,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`32,`329,`3290,Other manufacturing n.e.c.,16,14,2,10,10,0,6,4,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`33,`000,`0000,Repair and installation of machinery and equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`33,`332,`0000,Installation of industrial machinery and equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`33,`332,`3320,Installation of industrial machinery and equipment,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`35,`000,`0000,"Electricity, gas, steam and air conditioning supply",82,76,6,60,54,6,22,22,0,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`35,`351,`0000,"Electric power generation, transmission and distribution",76,72,4,54,50,4,22,22,0,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`35,`351,`3510,"Electric power generation, transmission and distribution",76,72,4,54,50,4,22,22,0,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`35,`352,`0000,Manufacture of gas; distribution of gaseous fuels through mains,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`35,`352,`3520,Manufacture of gas; distribution of gaseous fuels through mains,6,4,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`36,`000,`0000,"Water collection, treatment and supply",42,42,0,34,34,0,8,8,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`36,`360,`0000,"Water collection, treatment and supply",42,42,0,34,34,0,8,8,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`36,`360,`3600,"Water collection, treatment and supply",42,42,0,34,34,0,8,8,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`38,`000,`0000,"Waste collection, treatment and disposal activities; materials recovery",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`38,`381,`0000,Waste collection,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`38,`381,`3812,Collection of hazardous waste,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`41,`000,`0000,Construction of buildings,130,112,18,102,92,10,28,20,8,58,54,4,52,50,2,6,4,2
`18,`309,District - Tinsukia,`41,`410,`0000,Construction of buildings,130,112,18,102,92,10,28,20,8,58,54,4,52,50,2,6,4,2
`18,`309,District - Tinsukia,`41,`410,`4100,Construction of buildings,130,112,18,102,92,10,28,20,8,58,54,4,52,50,2,6,4,2
`18,`309,District - Tinsukia,`42,`000,`0000,Civil engineering,118,108,10,86,80,6,32,28,4,56,50,6,56,50,6,0,0,0
`18,`309,District - Tinsukia,`42,`421,`0000,Construction of roads and railways,68,62,6,52,46,6,16,16,0,36,32,4,36,32,4,0,0,0
`18,`309,District - Tinsukia,`42,`421,`4210,Construction roads and railways,68,62,6,52,46,6,16,16,0,36,32,4,36,32,4,0,0,0
`18,`309,District - Tinsukia,`42,`422,`0000,Construction of utility projects,10,8,2,6,6,0,4,2,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`42,`422,`4220,Construction of utility projects,10,8,2,6,6,0,4,2,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`42,`429,`0000,Construction of other civil engineering projects,40,38,2,28,28,0,12,10,2,20,18,2,20,18,2,0,0,0
`18,`309,District - Tinsukia,`42,`429,`4290,Construction of other civil engineering projects,40,38,2,28,28,0,12,10,2,20,18,2,20,18,2,0,0,0
`18,`309,District - Tinsukia,`43,`000,`0000,Specialized construction activities,114,112,2,100,98,2,14,14,0,56,50,6,42,38,4,14,12,2
`18,`309,District - Tinsukia,`43,`431,`0000,Demolition and site preparation,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`43,`431,`4312,Site preparation,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`43,`432,`0000,"Electrical, plumbing and other construction installation activities",94,92,2,80,78,2,14,14,0,48,42,6,40,36,4,8,6,2
`18,`309,District - Tinsukia,`43,`432,`4321,Electrical installation,8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`43,`432,`4322,"Plumbing, heat and air-conditioning installation",12,12,0,8,8,0,4,4,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`43,`432,`4329,Other construction installation,74,72,2,64,62,2,10,10,0,44,38,6,36,32,4,8,6,2
`18,`309,District - Tinsukia,`43,`433,`0000,Building completion and finishing,12,12,0,12,12,0,0,0,0,8,8,0,2,2,0,6,6,0
`18,`309,District - Tinsukia,`43,`433,`4330,Building completion and finishing,12,12,0,12,12,0,0,0,0,8,8,0,2,2,0,6,6,0
`18,`309,District - Tinsukia,`45,`000,`0000,Wholesale and retail trade and repair of motor vehicles and motorcycles,44,42,2,34,32,2,10,10,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`451,`0000,Sale of motor vehicles,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`451,`4510,Sale of motor vehicles,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`452,`0000,Maintenance and repair of motor vehicles,32,32,0,22,22,0,10,10,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`452,`4520,Maintenance and repair of motor vehicles,32,32,0,22,22,0,10,10,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`453,`0000,Sale of motor vehicle parts and accessories,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`453,`4530,Sale of motor vehicle parts and accessories,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`454,`0000,"Sale, maintenance and repair of motorcycles and related parts and",4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`45,`454,`4540,"Sale, maintenance and repair of motorcycles and related parts and",4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`000,`0000,"Wholesale trade, except of motor vehicles and motorcycles",20,20,0,18,18,0,2,2,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`46,`461,`0000,Wholesale on a fee or contract basis,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`461,`4610,Wholesale on a fee or contract basis,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`462,`0000,Wholesale of agricultural raw materials and live animals,6,6,0,6,6,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`46,`462,`4620,Wholesale of agricultural raw materials and live animals,6,6,0,6,6,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`46,`463,`0000,"Wholesale of food, beverages and tobacco",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`463,`4630,"Wholesale of food, beverages and tobacco",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`466,`0000,Other specialized wholesale,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`466,`4661,"Wholesale of solid, liquid and gaseous fuels and related products",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`466,`4663,"Wholesale of construction materials, hardware, plumbing and heating",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`469,`0000,Non-specialized wholesale trade,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`46,`469,`4690,Non-specialized wholesale trade,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`000,`0000,"Retail trade, except of motor vehicles and motorcycles",526,482,44,434,402,32,92,80,12,78,58,20,66,48,18,12,10,2
`18,`309,District - Tinsukia,`47,`471,`0000,Retail sale in non-specialized stores,268,248,20,214,204,10,54,44,10,40,28,12,40,28,12,0,0,0
`18,`309,District - Tinsukia,`47,`471,`4711,"Retail sale in non-specialized stores with food, beverages or tobacco",92,84,8,74,70,4,18,14,4,18,14,4,18,14,4,0,0,0
`18,`309,District - Tinsukia,`47,`471,`4719,Other retail sale in non-specialized stores,176,164,12,140,134,6,36,30,6,22,14,8,22,14,8,0,0,0
`18,`309,District - Tinsukia,`47,`472,`0000,"Retail sale of food, beverages and tobacco in specialized stores",170,156,14,148,134,14,22,22,0,24,20,4,20,16,4,4,4,0
`18,`309,District - Tinsukia,`47,`472,`4721,Retail sale of food in specialized stores,146,136,10,130,120,10,16,16,0,22,18,4,20,16,4,2,2,0
`18,`309,District - Tinsukia,`47,`472,`4722,Retail sale of beverages in specialized stores,12,12,0,8,8,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`472,`4723,Retail sale of tobacco products in specialized stores,12,8,4,10,6,4,2,2,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`47,`473,`0000,Retail sale of automotive fuel in specialized stores,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`473,`4730,Retail sale of automotive fuel in specialized stores,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`474,`0000,Retail sale of information and communications equipment in specialized,6,6,0,6,6,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`47,`474,`4741,"Retail sale of computers, peripheral units, software and",6,6,0,6,6,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`47,`475,`0000,Retail sale of other household equipment in specialized stores,26,26,0,18,18,0,8,8,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`47,`475,`4752,"Retail sale of hardware, paints and glass in specialized stores",22,22,0,16,16,0,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`47,`475,`4759,"Retail sale of electrical household appliances, furniture, lighting",4,4,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`476,`0000,Retail sale of cultural and recreation goods in specialized stores,4,4,0,4,4,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`47,`476,`4761,"Retail sale of books, newspapers and stationary in specialized stores",2,2,0,2,2,0,0,0,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`47,`476,`4762,Retail sale of music and video recordings in specialized stores,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`477,`0000,Retail sale of other goods in specialized stores,34,30,4,26,24,2,8,6,2,8,4,4,4,2,2,4,2,2
`18,`309,District - Tinsukia,`47,`477,`4771,"Retail sale of clothing, footwear and leather articles in specialized",12,10,2,12,10,2,0,0,0,4,0,4,2,0,2,2,0,2
`18,`309,District - Tinsukia,`47,`477,`4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",16,14,2,8,8,0,8,6,2,4,4,0,2,2,0,2,2,0
`18,`309,District - Tinsukia,`47,`477,`4773,Other retail sale of new goods in specialized stores,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`478,`0000,Retail sale via stalls and markets,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`478,`4789,Retail sale via stalls and markets of other goods,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`479,`0000,"Retail trade not in stores, stalls or markets",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`47,`479,`4799,"Other retail sale not in stores, stalls or markets",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`49,`000,`0000,Land transport and transport via pipelines,622,596,26,334,334,0,288,262,26,54,54,0,44,44,0,10,10,0
`18,`309,District - Tinsukia,`49,`491,`0000,Transport via railways,288,262,26,106,106,0,182,156,26,4,4,0,2,2,0,2,2,0
`18,`309,District - Tinsukia,`49,`491,`4911,Passenger rail transport,240,216,24,84,84,0,156,132,24,4,4,0,2,2,0,2,2,0
`18,`309,District - Tinsukia,`49,`491,`4912,Freight rail transport,48,46,2,22,22,0,26,24,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`49,`492,`0000,Other land transport,332,332,0,228,228,0,104,104,0,50,50,0,42,42,0,8,8,0
`18,`309,District - Tinsukia,`49,`492,`4921,Urban or suburban passenger land transport,92,92,0,66,66,0,26,26,0,10,10,0,10,10,0,0,0,0
`18,`309,District - Tinsukia,`49,`492,`4922,Other passenger land transport,164,164,0,108,108,0,56,56,0,28,28,0,20,20,0,8,8,0
`18,`309,District - Tinsukia,`49,`492,`4923,Freight transport by road,76,76,0,54,54,0,22,22,0,12,12,0,12,12,0,0,0,0
`18,`309,District - Tinsukia,`49,`493,`0000,Transport via pipeline,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`49,`493,`4930,Transport via pipeline,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`50,`000,`0000,Water transport,16,16,0,16,16,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`50,`502,`0000,Inland water transport,16,16,0,16,16,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`50,`502,`5021,Inland passenger water transport,16,16,0,16,16,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`51,`000,`0000,Air transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`51,`512,`0000,Freight air transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`51,`512,`5120,Freight air transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`52,`000,`0000,Warehousing and support activities for transportation,44,42,2,18,18,0,26,24,2,6,6,0,6,6,0,0,0,0
`18,`309,District - Tinsukia,`52,`521,`0000,Warehousing and storage,30,28,2,10,10,0,20,18,2,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`52,`521,`5210,Warehousing and storage,30,28,2,10,10,0,20,18,2,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`52,`522,`0000,Support activities for transportation,14,14,0,8,8,0,6,6,0,4,4,0,4,4,0,0,0,0
`18,`309,District - Tinsukia,`52,`522,`5221,Service activities incidental to land transportation,14,14,0,8,8,0,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`52,`522,`5224,Cargo handling,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`53,`000,`0000,Postal and courier activities,44,42,2,40,38,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`53,`531,`0000,Postal activities,44,42,2,40,38,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`53,`531,`5310,Postal activities,44,42,2,40,38,2,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`55,`000,`0000,Accommodation,20,16,4,14,10,4,6,6,0,6,2,4,4,2,2,2,0,2
`18,`309,District - Tinsukia,`55,`551,`0000,Short term accommodation activities,16,12,4,10,6,4,6,6,0,4,2,2,4,2,2,0,0,0
`18,`309,District - Tinsukia,`55,`551,`5510,Short term accommodation activities,16,12,4,10,6,4,6,6,0,4,2,2,4,2,2,0,0,0
`18,`309,District - Tinsukia,`55,`559,`0000,Other accommodation,4,4,0,4,4,0,0,0,0,2,0,2,0,0,0,2,0,2
`18,`309,District - Tinsukia,`55,`559,`5590,Other accommodation,4,4,0,4,4,0,0,0,0,2,0,2,0,0,0,2,0,2
`18,`309,District - Tinsukia,`56,`000,`0000,Food and beverage service activities,10,10,0,4,4,0,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`56,`562,`0000,Event catering and other food service activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`56,`562,`5621,Event catering,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`56,`563,`0000,Beverage serving activities,8,8,0,4,4,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`56,`563,`5630,Beverage serving activities,8,8,0,4,4,0,4,4,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`61,`000,`0000,Telecommunications,54,50,4,28,24,4,26,26,0,6,6,0,4,4,0,2,2,0
`18,`309,District - Tinsukia,`61,`611,`0000,Wired telecommunications activities,10,10,0,2,2,0,8,8,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`61,`611,`6110,Wired telecommunications activities,10,10,0,2,2,0,8,8,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`61,`612,`0000,Wireless telecommunications activities,14,12,2,6,4,2,8,8,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`61,`612,`6120,Wireless telecommunications activities,14,12,2,6,4,2,8,8,0,2,2,0,0,0,0,2,2,0
`18,`309,District - Tinsukia,`61,`613,`0000,Satellite telecommunications activities,10,10,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`61,`613,`6130,Satellite telecommunications activities,10,10,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`61,`619,`0000,Other telecommunications activities,20,18,2,14,12,2,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`61,`619,`6190,Other telecommunications activities,20,18,2,14,12,2,6,6,0,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`62,`000,`0000,"Computer programming, consultancy and related activities",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`62,`620,`0000,"Computer programming, consultancy and related activities",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`62,`620,`6202,Computer consultancy and computer facilities management activities,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`63,`000,`0000,Information service activities,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`63,`639,`0000,Other information service activities,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`63,`639,`6399,Other information service activities n.e.c.,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`64,`000,`0000,"Financial service activities, except insurance and pension funding",70,60,10,52,46,6,18,14,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`64,`641,`0000,Monetary intermediation,70,60,10,52,46,6,18,14,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`64,`641,`6419,Other monetary intermediation,70,60,10,52,46,6,18,14,4,2,2,0,2,2,0,0,0,0
`18,`309,District - Tinsukia,`65,`000,`0000,"Insurance, reinsurance and pension funding, except compulsory social",42,32,10,20,18,2,22,14,8,2,0,2,0,0,0,2,0,2
`18,`309,District - Tinsukia,`65,`651,`0000,Insurance,42,32,10,20,18,2,22,14,8,2,0,2,0,0,0,2,0,2
`18,`309,District - Tinsukia,`65,`651,`6511,Life insurance,36,28,8,16,14,2,20,14,6,2,0,2,0,0,0,2,0,2
`18,`309,District - Tinsukia,`65,`651,`6512,Non-life insurance,6,4,2,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0
`18,`309,District - Tinsukia,`66,`000,`0000,Other financial activities,12,12,0,8,8,0,4,4,0,2,2,0,2,2,0,0,0,0
